gr_id,PM25,O3,AQI
56,7.0,55.99999999999999,42.29166666666667
57,7.0,55.99999999999999,42.29166666666667
58,12.2,55.99999999999999,42.29166666666667
59,9.8,55.99999999999999,42.29166666666667
60,9.8,55.99999999999999,42.29166666666667
61,9.8,55.99999999999999,40.833333333333336
62,9.8,55.99999999999999,40.833333333333336
63,9.8,55.99999999999999,40.833333333333336
64,9.8,55.99999999999999,40.833333333333336
65,9.8,55.99999999999999,40.833333333333336
66,9.8,55.99999999999999,40.833333333333336
67,9.8,48.0,40.833333333333336
68,8.2,48.0,34.166666666666664
69,8.2,48.0,34.166666666666664
70,8.2,48.0,34.166666666666664
71,8.2,48.0,34.166666666666664
72,8.2,48.0,34.166666666666664
73,8.2,48.0,47.395833333333336
74,8.2,48.0,47.395833333333336
75,7.0,55.99999999999999,29.166666666666668
76,7.0,55.99999999999999,29.166666666666668
77,7.0,55.99999999999999,29.166666666666668
78,7.0,55.99999999999999,29.166666666666668
79,7.0,55.99999999999999,29.166666666666668
80,7.0,55.99999999999999,42.29166666666667
81,7.0,55.99999999999999,42.29166666666667
82,12.2,55.99999999999999,42.29166666666667
83,12.2,55.99999999999999,42.29166666666667
84,9.8,55.99999999999999,42.29166666666667
85,9.8,55.99999999999999,42.29166666666667
86,9.8,55.99999999999999,40.833333333333336
87,9.8,55.99999999999999,40.833333333333336
88,9.8,55.99999999999999,40.833333333333336
89,9.8,55.99999999999999,40.833333333333336
90,9.8,55.99999999999999,40.833333333333336
91,9.8,55.99999999999999,40.833333333333336
92,9.8,48.0,40.833333333333336
93,8.2,48.0,34.166666666666664
94,8.2,48.0,34.166666666666664
95,8.2,48.0,34.166666666666664
96,8.2,48.0,34.166666666666664
97,8.2,48.0,34.166666666666664
98,8.2,48.0,47.395833333333336
99,8.2,48.0,47.395833333333336
100,7.0,55.99999999999999,29.166666666666668
101,7.0,55.99999999999999,29.166666666666668
102,7.0,55.99999999999999,29.166666666666668
103,7.0,55.99999999999999,29.166666666666668
104,7.0,55.99999999999999,29.166666666666668
105,7.0,55.99999999999999,42.29166666666667
106,12.2,55.99999999999999,42.29166666666667
107,12.2,55.99999999999999,42.29166666666667
108,12.2,55.99999999999999,42.29166666666667
109,9.8,55.99999999999999,42.29166666666667
110,9.8,55.99999999999999,40.833333333333336
111,9.8,55.99999999999999,40.833333333333336
112,9.8,55.99999999999999,40.833333333333336
113,9.8,55.99999999999999,40.833333333333336
114,9.8,55.99999999999999,40.833333333333336
115,9.8,55.99999999999999,40.833333333333336
116,9.8,55.99999999999999,40.833333333333336
117,8.2,48.0,34.166666666666664
118,8.2,48.0,34.166666666666664
119,8.2,48.0,34.166666666666664
120,8.2,48.0,34.166666666666664
121,8.2,48.0,34.166666666666664
122,8.2,48.0,47.395833333333336
123,8.2,48.0,47.395833333333336
124,12.4,48.0,47.395833333333336
125,7.0,55.99999999999999,29.166666666666668
126,7.0,55.99999999999999,29.166666666666668
127,7.0,55.99999999999999,29.166666666666668
128,7.0,55.99999999999999,31.555934687692297
129,7.43106447202738,55.99999999999999,35.143569527561965
130,12.2,55.99999999999999,42.29166666666667
131,12.2,55.99999999999999,42.29166666666667
132,12.2,55.99999999999999,42.29166666666667
133,12.2,55.99999999999999,42.29166666666667
134,9.8,55.99999999999999,42.29166666666667
135,9.8,55.99999999999999,40.833333333333336
136,9.8,55.99999999999999,40.833333333333336
137,9.8,55.99999999999999,40.833333333333336
138,9.8,55.99999999999999,40.833333333333336
139,9.8,55.99999999999999,40.833333333333336
140,9.8,55.99999999999999,40.833333333333336
141,9.8,48.0,40.833333333333336
142,8.2,48.0,34.166666666666664
143,8.2,48.0,34.166666666666664
144,8.2,48.0,34.166666666666664
145,8.2,48.0,34.166666666666664
146,8.2,48.0,34.166666666666664
147,8.2,48.0,47.395833333333336
148,12.4,48.0,47.395833333333336
149,12.4,48.0,47.395833333333336
150,7.0,55.99999999999999,29.166666666666668
151,7.0,55.99999999999999,29.166666666666668
152,7.0,55.99999999999999,29.166666666666668
153,7.0,55.99999999999999,29.166666666666668
154,7.398544579672581,55.99999999999999,37.688805871218456
155,9.509521334789726,55.99999999999999,42.81593128881251
156,8.907443656385162,55.99999999999999,45.0693534682119
157,8.258115715350577,55.40392125305907,43.4072949554156
158,7.597529027668217,55.328616836095904,41.97361142984892
159,7.235210871674157,55.41734201661483,42.20533265932493
160,9.8,55.99999999999999,40.833333333333336
161,9.8,55.99999999999999,40.833333333333336
162,9.8,55.99999999999999,40.833333333333336
163,9.8,55.99999999999999,40.833333333333336
164,9.8,55.99999999999999,40.833333333333336
165,9.8,55.99999999999999,40.833333333333336
166,8.2,48.0,34.166666666666664
167,8.2,48.0,34.166666666666664
168,8.2,48.0,34.166666666666664
169,8.2,48.0,34.166666666666664
170,8.2,48.0,34.166666666666664
171,8.2,48.0,47.395833333333336
172,12.4,48.0,47.395833333333336
173,12.4,48.0,47.395833333333336
174,12.4,48.0,47.395833333333336
175,7.0,55.99999999999999,29.166666666666668
176,7.0,55.99999999999999,29.166666666666668
177,7.0,55.99999999999999,29.166666666666668
178,7.0,55.99999999999999,29.166666666666668
179,12.2,55.99999999999999,32.26852547367116
180,7.858705658600408,55.99999999999999,41.65921270031167
181,11.568584048616597,55.99999999999999,49.15216398232059
182,10.89990628231385,55.19961399544815,47.2378809411306
183,10.28465924074751,54.546365285801365,45.33085770646914
184,9.719989196944786,54.31225653667131,43.4316480299728
185,9.104273703662988,54.27378296183603,41.53831291257715
186,8.267425008013712,54.33136976786084,41.27477646957497
187,7.751916697527247,54.42003726752893,41.446312579237755
188,7.4321527513819765,54.5230856644949,41.87357356368796
189,7.188332840756777,54.634930163059714,39.77375459746319
190,8.2,48.0,34.166666666666664
191,8.2,48.0,34.166666666666664
192,8.2,48.0,34.166666666666664
193,8.2,48.0,34.166666666666664
194,8.2,48.0,34.166666666666664
195,8.2,48.0,34.166666666666664
196,12.4,48.0,47.395833333333336
197,12.4,48.0,47.395833333333336
198,12.4,48.0,47.395833333333336
199,12.4,48.0,47.395833333333336
200,7.0,55.99999999999999,29.166666666666668
201,7.0,55.99999999999999,29.166666666666668
202,7.0,55.99999999999999,29.166666666666668
203,12.2,55.99999999999999,50.427350427350426
204,12.2,55.99999999999999,29.775466400777407
205,12.2,55.99999999999999,35.25694568166214
206,8.175029303103639,55.99999999999999,43.349044416957554
207,11.958964095922799,55.99999999999999,49.64515159082774
208,11.852558075188893,54.22841623798261,48.80391709129552
209,11.460430993937056,53.688809318543356,47.205772614614084
210,10.978599092393077,53.44297481259062,45.3128005227298
211,10.496767190849143,53.23549767837856,43.425971148490824
212,9.839195707528159,53.19646362782533,40.88862353946781
213,9.597112406430423,53.23461128009161,40.06229964376862
214,8.75528343523265,53.30724340562217,40.30154204632519
215,8.176059845400818,53.39873778346889,40.71899296999323
216,7.845212627511289,53.502267302582744,41.17548465498681
217,7.594325547232516,53.61441892030796,41.63922606871187
218,7.37968170446519,53.733273720826745,42.097236748061334
219,8.2,48.0,35.69066572941628
220,12.4,48.0,50.85470085470086
221,12.4,48.0,47.395833333333336
222,12.4,48.0,47.395833333333336
223,12.4,48.0,47.395833333333336
224,12.4,48.0,47.395833333333336
225,7.0,55.99999999999999,29.166666666666668
226,7.0,55.99999999999999,29.166666666666668
227,12.2,55.99999999999999,50.427350427350426
228,12.2,55.99999999999999,50.427350427350426
229,12.2,55.99999999999999,50.427350427350426
230,12.2,55.99999999999999,32.391341591800355
231,12.2,55.99999999999999,37.38990096840605
232,8.407759063578732,55.99999999999999,44.258848228421506
233,11.664859146869647,54.15694852187973,48.981303612964446
234,11.808085533384181,53.27544872481025,48.93689350391214
235,11.88248293747693,52.8312533512863,48.63544461320231
236,11.535332184553454,52.58346461076645,47.16032669429495
237,10.97907767763932,52.33219067510487,44.99191537742829
238,10.003847947927033,52.12742515859768,41.28469157517812
239,9.07471126403238,52.077619316448306,37.767633129880785
240,9.087323895136198,52.10255197830863,38.70670687865296
241,9.292582804492898,52.164657883684065,39.37080646329038
242,9.150453813549873,52.24838187927307,39.8276972633674
243,8.600172246822662,52.346290563661924,40.227179478983714
244,8.224427859757629,52.45441225857824,40.6099771131187
245,7.960633225442648,52.57039403208085,40.997069761554144
246,7.742493019826338,52.69266390540101,41.40027047269774
247,7.548404678497555,52.820206731829686,41.827011377819325
248,7.368519453134027,52.951827605741144,42.28230485319387
249,12.4,48.0,47.395833333333336
250,7.0,55.99999999999999,29.166666666666668
251,12.2,55.99999999999999,50.427350427350426
252,12.2,55.99999999999999,50.427350427350426
253,12.2,55.99999999999999,50.427350427350426
254,12.2,55.99999999999999,50.427350427350426
255,12.2,55.99999999999999,30.624552495755374
256,12.2,55.99999999999999,34.47675554477087
257,12.2,55.99999999999999,39.010022964547076
258,8.609663369760105,54.107104031612714,44.8742093615301
259,11.375796909175964,53.17105577607761,48.14462899604968
260,11.618709253619599,52.3312245272492,48.65256593427155
261,11.9954081831364,51.9699192211197,49.14458384072068
262,12.073647293820484,51.71119353795081,48.928783970826
263,11.21925726716879,51.45024163082531,45.670529619843116
264,10.067615262245065,51.19554534817424,41.35581412207721
265,9.034362776091374,50.97517222615117,37.422425563243785
266,8.432696263423919,50.90697918005036,35.909639653488625
267,9.0849818181719,50.92288313017427,38.65646458313032
268,9.304531774149876,50.98030988153252,39.40155675654827
269,9.328546388863469,51.061849615725855,39.47230122847264
270,9.259247269534757,51.15921383234541,39.585292601097514
271,9.004274797934377,51.268015468306075,39.76044985337299
272,8.55576191942446,51.38645180521244,39.99058431063828
273,8.266434501081886,51.5173957219853,40.27317709277242
274,8.052134224309025,51.65212045355631,40.60717515755262
275,12.2,55.99999999999999,50.427350427350426
276,12.2,55.99999999999999,50.427350427350426
277,12.2,55.99999999999999,50.427350427350426
278,12.2,55.99999999999999,50.427350427350426
279,12.2,55.99999999999999,50.427350427350426
280,12.2,55.99999999999999,50.427350427350426
281,12.2,55.99999999999999,32.606823385243025
282,12.2,55.99999999999999,36.17189618680842
283,12.2,55.99999999999999,40.26233344542659
284,8.787050842147476,53.10999294783677,45.19108775123568
285,11.087579251845934,52.188208593304935,47.301268268997084
286,11.401605641816058,51.39500954692957,48.26162217461631
287,12.015393254032128,51.09505307542893,49.3472061088927
288,12.279160067204758,50.818048256053665,49.555488654534805
289,10.693801380476406,50.54062942517084,43.858225400818995
290,9.937971413925402,50.27300470986011,41.102039103557175
291,9.794811908570388,50.0232651964961,40.62281665196155
292,10.160429689947817,49.79757504425745,41.762515589568274
293,9.758482968330254,49.67888975269726,39.538237517326955
294,9.605794951852575,49.68900601591046,40.51802830834255
295,9.485654847891398,49.75148379064881,40.74616328234313
296,9.373002360390442,49.841253038577115,40.46431299112675
297,9.260330512770665,49.95095044441285,39.924821798389836
298,9.146623807512842,50.09413125214216,39.39264842643517
299,9.03187417407198,50.2617781781547,39.17045960425953
300,12.2,55.99999999999999,50.427350427350426
301,12.2,55.99999999999999,50.427350427350426
302,12.2,55.99999999999999,50.427350427350426
303,12.2,55.99999999999999,50.427350427350426
304,12.2,55.99999999999999,50.427350427350426
305,12.2,55.99999999999999,50.427350427350426
306,12.2,55.99999999999999,31.221501312906184
307,12.2,55.99999999999999,34.28043793703701
308,13.0,55.99999999999999,37.5551247672586
309,13.0,53.06047391436992,41.19801193146366
310,8.940225082826027,52.11434949702262,45.18671687581651
311,10.791069554963546,51.20197557094512,46.499640795942994
312,11.150231854078873,50.49135728857381,47.7522338137151
313,11.426443360558354,50.19788893094992,47.58482064588579
314,10.665220221995387,49.890561735188435,44.66670310763528
315,10.49320820488317,49.58435763735854,44.056502119563966
316,10.75368621506051,49.29158000740135,44.8190860883975
317,11.45108942074789,49.022353054553264,47.21317665606359
318,12.322269465254958,48.78533720172601,50.533492070723234
319,11.165657178580691,48.58815800941844,48.329876428544246
320,10.455468873407016,48.43692386093403,46.51541388390906
321,9.98165008936344,48.40932057866228,44.99761872529439
322,9.695706048102608,48.544275365426486,43.90141219862708
323,9.501956680382124,48.77826674150685,42.555421213427636
324,9.338306923903223,48.98712685003517,41.403985758858894
325,12.2,55.99999999999999,50.427350427350426
326,12.2,55.99999999999999,50.427350427350426
327,12.2,55.99999999999999,50.427350427350426
328,12.2,55.99999999999999,50.427350427350426
329,12.2,55.99999999999999,50.427350427350426
330,12.2,55.99999999999999,50.427350427350426
331,12.2,55.99999999999999,30.1024125843331
332,12.2,55.99999999999999,32.856839881865135
333,13.0,55.99999999999999,35.693111635529135
334,13.0,53.01912425382296,38.661826949973104
335,13.0,52.06176728331084,41.8268276046249
336,9.065625144782878,51.11595378845754,44.8133771431689
337,10.44871758080565,50.20671574543136,45.69510163338594
338,10.632119693210862,49.602763602463995,46.439281253064365
339,10.456192449282703,49.26006877072853,45.061173921538874
340,10.548303024296054,48.89909124877895,45.1090362272897
341,10.880693595244061,48.538047713851476,45.71846899515478
342,11.46492787358641,48.19116299853971,47.373489108774855
343,12.006003440237365,47.86938672674518,48.77988916745242
344,11.819917938880813,47.57921621135261,48.727654743879654
345,11.476114985555867,47.38360227233107,48.007395005949505
346,10.96823789139912,47.675294962397764,47.040144016995406
347,10.564882613019059,47.991946494588184,45.98770181020547
348,10.236067733250866,48.06998653108038,44.998094251332496
349,9.95878278109197,48.14479652986664,44.01205935983636
350,12.2,55.99999999999999,50.427350427350426
351,12.2,55.99999999999999,50.427350427350426
352,12.2,55.99999999999999,50.427350427350426
353,12.2,55.99999999999999,50.427350427350426
354,12.2,55.99999999999999,50.427350427350426
355,12.2,55.99999999999999,50.427350427350426
356,12.2,55.99999999999999,50.427350427350426
357,13.0,47.0,31.698636159945757
358,13.0,47.0,34.27092502692712
359,13.0,47.0,36.87379064572009
360,10.9,52.034838092159404,39.50539851854825
361,10.9,51.07533939200612,42.1294535363371
362,9.154821359112036,50.11072368715454,43.98459748999374
363,10.004086404800141,49.19900884117804,44.85759446656027
364,10.019344016446922,48.67167055278571,44.903997933556525
365,10.24319996900243,48.23508178338909,44.93482230122498
366,10.660581685727065,47.763520584131236,45.34058915006671
367,11.202785127685623,47.27387434919492,46.41819415733583
368,11.696715330092141,46.766199979980605,47.268684621736114
369,11.568940376898816,46.4441286526617,47.65032652081246
370,11.329620964423736,46.74893008852435,46.97869890946352
371,11.11283726225527,47.68630336181612,45.900788557675
372,10.891787370306302,47.86597013413482,44.99954980200296
373,10.623267393488021,47.92965042496611,44.12334424484309
374,10.353521299580095,47.97693605434163,43.232411681019144
375,12.2,55.99999999999999,50.427350427350426
376,12.2,55.99999999999999,50.427350427350426
377,12.2,55.99999999999999,50.427350427350426
378,12.2,55.99999999999999,50.427350427350426
379,12.2,55.99999999999999,50.427350427350426
380,12.2,55.99999999999999,50.427350427350426
381,13.0,47.0,52.136752136752136
382,13.0,47.0,30.710508209223548
383,13.0,47.0,33.10237207188187
384,10.9,47.0,35.48470084716286
385,10.9,52.00168354049357,37.83756477046362
386,10.9,51.07062532223242,40.099316611020164
387,10.9,50.10752445523774,42.082167659531734
388,9.20451965370618,49.10733845513648,42.77113158927348
389,9.473656923537511,48.18115920713413,44.35472209679844
390,9.70956218080627,47.62825497469987,44.207145243737315
391,10.216781921218422,46.961150336821156,44.14630673943381
392,10.795470404807684,46.16742583447307,44.704789525537954
393,11.420478536120957,45.35364232123313,45.947358931855476
394,11.32652521052338,45.48887813607731,46.78808879306078
395,11.137923396988558,47.18134713284896,45.801375476846346
396,10.94717747146644,47.64498485603391,44.93851698153984
397,10.745092956508937,47.73557268960571,44.179322610589686
398,10.533325212501364,47.76878702890827,43.40502736514595
399,10.314054829905777,47.791779752382865,42.59711964148315
400,12.2,55.99999999999999,50.427350427350426
401,12.2,55.99999999999999,50.427350427350426
402,12.2,55.99999999999999,50.427350427350426
403,12.2,55.99999999999999,50.427350427350426
404,12.2,55.99999999999999,50.427350427350426
405,12.2,47.0,50.427350427350426
406,13.0,47.0,52.136752136752136
407,10.9,47.0,29.84147725733773
408,10.9,47.0,32.100291654442806
409,10.9,47.0,34.330554960593844
410,8.8,51.95281048080043,36.512897341013655
411,8.8,51.06367076756957,38.59950103010349
412,8.8,50.145842195296,40.46579772870011
413,8.8,49.180984413351304,41.743160301694964
414,9.209075664424017,48.1350090691555,41.47966132102384
415,9.079849922378674,47.173467485328075,43.614866963483976
416,9.701130003720465,46.03753835981664,42.7385249523321
417,10.393460829710792,44.213868655074506,41.79930347241364
418,11.126678016226348,43.44807830688957,45.12818924646162
419,11.143179028167248,46.157832627669755,45.83875141650136
420,10.979714924888725,47.4936219161253,44.76438942771681
421,10.807667995593302,47.60407206698044,44.12470181884548
422,10.622927931676001,47.60524319740792,43.488364762885126
423,10.423589723805819,47.594172339019586,42.803465898202475
424,10.21310128125614,47.58702732109374,42.06839934574956
425,12.2,55.99999999999999,50.427350427350426
426,12.2,55.99999999999999,50.427350427350426
427,12.2,55.99999999999999,50.427350427350426
428,12.2,47.0,50.427350427350426
429,12.2,47.0,50.427350427350426
430,13.0,47.0,52.136752136752136
431,10.9,47.0,45.41666666666667
432,10.9,47.0,45.41666666666667
433,8.8,47.0,31.216482527613216
434,8.8,47.0,33.334310068560704
435,8.8,47.0,35.39693331296177
436,8.8,51.03123719308647,37.36938098442373
437,8.8,50.16459009734204,39.17370004793021
438,8.8,49.271431461439605,40.61846392978762
439,8.8,48.33263604288912,41.148345031122105
440,9.163058580422948,47.312215093272535,40.10206944327812
441,9.356092503375006,47.111684039628045,40.473296041614574
442,10.104589219583795,45.22511758331012,39.97119469053377
443,10.745754415944905,44.73446396024432,43.63055448532934
444,10.829069575112085,47.40687517724699,44.48328062141701
445,10.740431316081013,47.67605757047701,43.88565604907836
446,10.622989238064854,47.56162202770095,43.43230158747399
447,10.479418631992583,47.46910166986721,42.903358689411654
448,10.312614792277094,47.40483149492803,42.296907267559234
449,10.125435796812354,47.362127144020086,41.62604551516119
450,12.2,55.99999999999999,50.427350427350426
451,12.2,55.99999999999999,50.427350427350426
452,12.2,47.0,50.427350427350426
453,12.2,47.0,50.427350427350426
454,12.2,47.0,50.427350427350426
455,8.8,47.0,43.4375
456,8.8,47.0,43.4375
457,8.8,47.0,43.4375
458,8.8,47.0,30.420281097058776
459,8.8,47.0,32.45107057561602
460,8.8,47.0,34.42355901267309
461,8.8,50.972202193754825,36.31156450296804
462,8.8,50.14390431360752,38.06372006609546
463,8.8,49.30300876887307,39.571605991522596
464,8.8,48.44072389242814,40.576028402357444
465,9.1,47.54430997358763,40.32939449318301
466,9.106055498647434,46.71074029420488,37.94934849716582
467,9.699789674917955,47.551459997334135,39.721938711239176
468,10.288562407200027,46.971183810113956,42.20687206140885
469,10.493970509994341,48.20601369148765,43.3114975431708
470,10.49610209280279,47.808856611743934,43.15204667318943
471,10.433932230934904,47.50409464865929,42.847998455178825
472,10.331037092067499,47.31596889029216,42.41031814853387
473,10.196098351048153,47.19404902127223,41.872229264404524
474,10.0347777513022,47.112721266754725,41.257874576832634
475,12.2,55.99999999999999,50.427350427350426
476,12.2,47.0,50.427350427350426
477,12.2,47.0,50.427350427350426
478,12.2,47.0,50.427350427350426
479,8.8,47.0,43.4375
480,8.8,47.0,43.4375
481,8.8,47.0,43.4375
482,8.8,47.0,43.4375
483,8.8,47.0,43.4375
484,8.8,47.0,31.65267625254899
485,8.8,47.0,33.554948874996725
486,8.8,50.89271807031814,35.37883163268473
487,8.8,50.093014413339155,37.089411084964226
488,9.1,49.288951416947455,38.620016614290684
489,9.1,48.47627608115128,39.832691357249544
490,9.1,47.650470760451256,40.402753828587954
491,8.722074698448921,46.82489682378856,39.44680509982643
492,9.260252092527654,46.597481475811854,38.60495087394882
493,9.850678391859079,47.72860863835247,40.84737058187547
494,10.17077927990494,48.639588238793095,42.48519591563487
495,10.268665747675675,47.86655572998638,42.56190216040518
496,10.26043657104595,47.40512794051525,42.36592193842336
497,10.195178039584125,47.127864370502415,42.00184340620319
498,10.08901645435983,46.949725366262314,41.52161023514042
499,9.9506650141952,46.83098467940554,40.95629400794386
500,12.2,47.0,50.427350427350426
501,12.2,47.0,50.427350427350426
502,12.2,47.0,50.427350427350426
503,8.8,47.0,43.4375
504,8.8,47.0,43.4375
505,8.8,47.0,43.4375
506,8.8,47.0,43.4375
507,8.8,47.0,43.4375
508,8.8,47.0,43.4375
509,8.8,47.0,30.920236025360154
510,8.8,47.0,32.766450363545076
511,9.1,50.79781526740784,34.53868588987664
512,9.1,50.01990908967484,36.21137719241132
513,9.1,49.242746107281675,37.739676710736404
514,9.1,48.46426670655086,39.03999369489647
515,9.1,47.6832531354981,39.940165486471386
516,9.1,46.90675209317038,40.01815019757212
517,8.89171203843302,46.24610377731067,38.671711864405374
518,9.42361039707461,46.48354565406222,39.25601916180978
519,9.857599734882962,47.62864565596368,41.272690920832
520,10.053589049111647,47.747406401400525,42.08195412005487
521,10.107059812049789,47.21425861272894,41.98988887989635
522,10.078214641992563,46.8758924395547,41.675841774637554
523,9.998081268950916,46.65776447107438,41.24103522493183
524,9.879601151541545,46.51855134947198,40.716763605812986
525,12.2,47.0,50.427350427350426
526,12.2,47.0,50.427350427350426
527,8.8,47.0,43.4375
528,8.8,47.0,43.4375
529,8.8,47.0,43.4375
530,8.8,47.0,43.4375
531,8.8,47.0,43.4375
532,8.8,47.0,43.4375
533,8.8,47.0,43.4375
534,8.8,47.0,30.239772180410533
535,9.1,47.0,32.03984592316214
536,9.1,47.0,33.76921938189533
537,9.1,49.930259257306204,35.408178339855084
538,9.1,49.17334380173745,36.92441732955825
539,9.1,48.419552991122224,38.26249067933356
540,9.1,47.66888002057168,39.317920100093396
541,9.1,46.926247937445346,39.87405248565813
542,9.1,46.22722465009786,39.42130172779325
543,9.038608479728513,45.960175823135366,38.64041172528306
544,9.536192100268455,46.31358201733554,39.83801848386977
545,9.840018819633455,47.09642181630938,41.21281800369462
546,9.964394611158152,46.95072385813279,41.67129818492532
547,9.980030936479206,46.57320805218771,41.43496251969937
548,9.926497452273313,46.332379122966344,41.02959326118119
549,9.825170206391599,46.1785435027867,40.53701742930904
